Cune Rioja Gran Reserva 2015/17,"The CVNE winery is one of the most iconic in Rioja. Founded in 1879, it's now in its third generation of family ownership. This classic Gran Reserva is made under their ever-popular Cune brand. The team use grapes from old vines – 45 years old, on average – which ensures the flavours are superbly concentrated. It’s aged for two years in oak, then spends at least three years in CVNE’s cellars to really dial up the complexity. Expect flavours of black fruits, spice and leather, with subtle vanilla notes and firm tannins. The wine will continue to develop in the bottle, but if you can’t wait to try it, its richness and structure are a perfect match for stews and casseroles.",£19.99 per bottle,75CL,Tempranillo,"Graciano, Mazuelo",Natural Cork,Spain,10.5,"Black Fruit, Red Fruit, Spice, Vanilla",per bottle,Red,ABV 14.00%,Rioja And Navarra,Savoury & Full Bodied,2017,Rioja,19.99
"Château la Favière 2018/19, Bordeaux Supérieur","Made with consultation from the Mitjavile family, who own renowned chateaux on Bordeaux's Right Bank, Favière is fermented in oak and aged for 18 months it's step up from its peers. Expect an excellent structure with elegant tannins, ripe dark fruit and oak spice.",£16.99 per bottle,75CL,Merlot,"Cabernet Sauvignon, Cabernet Franc",Natural Cork,France,10.5,"Spice, Blackcurrant, Savoury",per bottle,Red,ABV 14.00%,Bordeaux,Savoury & Full Bodied,2019,Bordeaux Supérieur,16.99
In 2022,"this wine won an IWC award for the 2017 vintage.\"",£27.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.9,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 14.50%,Bordeaux,Savoury & Full Bodied,2018,Pauillac,27.99
"Auberge Petite Pierre 2019, Corbieres","The Auberge Petite Pierre is a blend of Syrah, Grenache and Carignan from Corbieres, a region in the foothills of the Pyrenees. Unoaked and fresh, it has notes of ripe red fruits, liquorice and spice and smooth tannins.",£7.99 per bottle,75CL,Grenache,Syrah,Screwcap,France,10.1,"Spice, Black Plum, Blackberry, Dried Herbs",per bottle,Red,ABV 13.50%,Languedoc-Roussillon,Bold & Spicy,2018,Corbieres,7.99
Bodegas Roda Rioja Reserva 2016/17,"This is an intense, silky Rioja Reserva from an excellent modern-day bodega. It has notes of ripe black fruit and mocha, and a long finish. This will go excellently with rib-eye steak and black pepper sauce.",£33.99 per bottle,75CL,Tempranillo,"Grenache, Graciano",Natural Cork,Spain,10.9,"Vanilla, Black Fruit, Red Fruit, Spice",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2017,Rioja,33.99
"Cape Mentelle Cabernet Sauvignon 2017, Margaret River","Cape Mentelle shot to fame with pioneering Cabernet Sauvignon in the 1970s. They're still rightfully considered a benchmark Margaret River winery. Take one sip of this famous Cabernet blend, and you'll see what all the fuss is about. Discover vibrant aromas of dark black fruits, cocoa and orange peel, and flavours of vanilla and bramble fruit. We suggest pairing it with steak and peppercorn sauce.",£72.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Petit Verdot",Screwcap,Australia,10.9,"Black Cherry, Black Fruit, Black Plum, Blackcurrant, Cedar, Chocolate, Tobacco",per bottle,Red,ABV 14.50%,Western Australia,Savoury & Full Bodied,2017,Margaret River,72.99
"Cape Mentelle Sauvignon Blanc-Semillon 2019/21, Margaret River","Cape Mentelle is one of the 'Founding Five' wineries of Margaret River, one of Australia's finest wine regions. Its Sauvignon Blanc-Semillon is fresh and juicy, with creamy flavours of lemon and fresh herbs and a textured complexity, thanks to four months of lees ageing.",£17.99 per bottle,75CL,Sauvignon Blanc,Sémillon,Screwcap,Australia,9.4,"Lemon, Citrus Fruit, Gooseberry, Grass, Herbal",per bottle,White,ABV 12.50%,Western Australia,Crisp & Zesty,2021,Margaret River,17.99
"Château Arnauton 2014, Fronsac","Fronsac is situated in Bordeaux’s Right Bank. It’s predominantly made from Merlot, just like neighbouring Pomerol and Saint-Émilion. This wine also includes Cabernet Franc and Malbec, bringing greater structure and vibrant, fruity aromas. The 2014 vintage won a gold medal at the prestigious Concours Général Agricole de Paris competition. There’s notes of red and black fruits with a spicy hint of vanilla and elegant tannins. Enjoy it with beef Wellington.",£16.99 per bottle,75CL,Merlot,Cabernet Franc,Natural Cork,France,10.5,"Blackcurrant, Savoury, Spice",per bottle,Red,ABV 14.00%,Bordeaux,Savoury & Full Bodied,2014,Fronsac,16.99
"Château Belair 2003, Saint-Émilion Grand Cru","Château Bélair traces its origins back to Roman times and has long been considered one of Saint-Émilion's finest estates. This is a plush, silky red made from predominantly Merlot. After 16 years of ageing, it has well-integrated tannins, flavours of black fruits, leather, cedar and sweet tobacco, and a long finish. When serving, slowly ease the cork out, decant for at least an hour and pair with a roast dinner.",£79.99 per bottle,75CL,Merlot,Cabernet Franc,Natural Cork,France,9.4,"Spice, Blackcurrant, Savoury",per bottle,Red,ABV 12.50%,Bordeaux,Savoury & Full Bodied,2003,Saint-Émilion,79.99
"Château Citran 'Moulins de Citran' 2010/12, Haut-Médoc","Château Citran has stood strong since the 14th century. Moulins de Citran is the estate’s second wine. This means that it's made from slightly younger vines than the Grand Vin, but with just as much care and attention. So if you’re adding just one bottle of great-value Bordeaux to your wine rack, make it this. Ripe. Structured. Supple. Discover flavours of ripe strawberry, raspberry and black cherry, with mature notes of nutmeg, cedar and tobacco. Its silky texture and long, complex finish pairs perfectly with grilled pork chops topped with melted cheddar cheese.",£20.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,9.8,"Vanilla, Black Cherry, Blackberry, Blackcurrant, Blueberry, Cedar, Nutmeg, Tobacco",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2012,Haut-Médoc,20.99
"Château du Tertre 'Les Hauts du Tertre' 2018, Margaux","This is the second wine of thousand-year-old Margaux estate Château du Tertre. The estate was recognised as a Classed Growth in the famous 1855 Bordeaux classification but really hit its stride in the past 20 years. This is made on the same vineyards as the Grand Vin but from younger vines, ensuring a fruity, vibrant and bright style that's raring to be tasted now. It's full-bodied and ripe, with flavours of blackcurrant, red cherry, spice and dried herbs. It has a snappy acidity that's great with cheese.",£34.99 per bottle,75CL,Cabernet Sauvignon,"Cabernet Franc, Merlot, Petit Verdot",Natural Cork,France,10.1,"Blackcurrant, Dried Herbs, Red Cherry, Spice",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2018,Margaux,34.99
"Château Fonplégade 2014, Saint-Émilion Grand Cru","Château Fonplégade aimed to create the purest expression of Saint-Émilion. So they recruited one of the world's most sought-after winemaking consultants, farmed organically, picked each bunch of grapes by hand from their oldest vines and made this from 95% Merlot. As a result, it's full-bodied and plush, with notes of blackcurrant, blueberry, cocoa and fresh tobacco and a long, smooth finish. Try it with a cassoulet.",£44.99 per bottle,75CL,Merlot,Cabernet Franc,Natural Cork,France,10.5,"Blackcurrant, Blueberry, Spice, Tobacco",per bottle,Red,ABV 14.00%,Bordeaux,Savoury & Full Bodied,2014,Saint-Émilion,44.99
"Château la Garde 2013/14, Pessac-Léognan","In 1990, the winemaking team at Dourthe, one of Bordeaux's most successful producers, were transfixed by the possibility of Château la Garde's fantastic soils. And today, after decades of hard work and investment, it's one of Pessac-Léognan's rising-star estates. Its claret is made from almost equal parts Cabernet Sauvignon and Merlot. It's deep and concentrated, with hints of ripe red fruits, liquorice and smoke. It has delicate tannins and well-integrated oak influence that are fantastic with a roast dinner.",£32.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.1,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2013,Pessac-Léognan,32.99
"Château Lynch-Moussas 2013, Pauillac","Château Lynch-Moussas dates back to 1850 and was given prestigious Cru status in the legendary 1855 Bordeaux classification. But things really picked up, in 1969, when it was bought by the owner of Château Batailley. A state-of-the-art winery renovation and extensive replanting soon took place. In the years since, the estate has consistently produced fantastic claret. This is a bold and fruity Pauillac, with flavours of blackcurrant, blackberry, oak, tobacco and cedar. As it's now deliciously mature, it has well-integrated tannins which won't overpower lamb.",£49.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,9.8,"Tobacco, Blackberry, Blackcurrant, Cedar, Earth, Leather, Smoke",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2013,Pauillac,49.99
"Château Meyney 2013/2017, Saint-Estèphe","Château Meyney's grand vin is made up predominantly of Cabernet Sauvignon and Merlot, with a dash of Petit Verdot. Its notes of blackberry, raspberry, graphite and sweet spices are framed by snappy tannins, and it's just hitting its prime now.",£37.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Cabernet Franc",Natural Cork,France,10.1,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2017,Saint-Estéphe,37.99
"Château Minuty 'M de Minuty' Rosé 2021/22 Magnum, Côtes de Provence","Château Minuty created the pale-pink hue of rosé that you'll find all over the world. It's one of Provence's last vineyards to pluck grapes by hand, bringing every delicious stone-fruit, citrus and melon note to your palate. Many wineries imitate its style. But there really is no matching M de Minuty - and this is your chance to pick it up in a stylish magnum.",£38.99 per bottle,150CL,Grenache,"Syrah, Cinsault",Natural Cork,France,19.5,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Côtes De Provence,38.99
"Côtes-du-Rhône Villages Laudun 2017 Château Courac, France","Château Courac has been in winemaker Frederic Arnaud's family since 1641. He makes this blend of Syrah, Grenache, Mourvèdre and rare Counoise from 45-year-old vines. The result is a rich red with notes of dark-red fruits, velvety tannins, hints of spice and a fresh finish. It tastes great now, but it'll continue to develop over the next decade.",£14.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.9,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2017,Côtes Du Rhône Villages,14.99
CVNE 'Contino Viña del Olivo' Rioja 2019/20,"If you like Rioja, you've almost certainly heard of CVNE (or Cune to some) before. This is their flagship red. To make it, they've shunned many of the more traditional approaches. It's made from 40-year-old vines, aged in French, American and Hungarian oak over 17 months and left in the bottle for over a year. As a result, it's complex, rich and truly indulgent. Expect notes of red and black fruit, vanilla and liquorice. Try it with Manchego. The 2017 vintage scored 94 Parker Points.",£75.99 per bottle,75CL,Tempranillo,Graciano,Natural Cork,Spain,10.5,"Black Fruit, Liquorice, Red Fruit, Vanilla",per bottle,Red,ABV 14.00%,La Rioja,Savoury & Full Bodied,2020,Rioja,75.99
Domaine la Couquihado Côtes du Rhône 2020 Magnum,"Domaine Couquihado sits in the heart of the picturesque village of Violès in Southern Rhône. The estate has been owned by the Guigue family since the 18th century, and its winemaking history stretches back over 160 years. Today, the head winemaker is Armelle Barbanson, who has rich experience working for several renowned producers in the Rhône Valley. This is a perfectly balanced blend of Grenache, Syrah and Carignan. Expect classic notes of black cherry, plum and liquorice, and a subtle earthiness on the finish. Perfect with roast beef.",£24.99 per bottle,1.5LTR,Grenache,"Carignan, Syrah",Natural Cork,France,22.5,"Black Cherry, Black Pepper, Blackberry, Liquorice",per bottle,Red,ABV 15.00%,Rhône,Smooth & Mellow,2020,Côtes Du Rhône,24.99
E. Guigal 'Brune et Blonde' Côte-Rôtie  2019/20,"Guigal is one of the most respected producers in the Rhône Valley and arguably the very best on the famous dizzying slopes of Côte-Rôtie. True to this prestigious region's form, this is a blend of Syrah with a dash of Viognier to dial up the aromatics. It's made from 35-year-old vines and aged for three years in oak barrels. As a result, it has concentrated aromas of red berries and sweet spices, flavours of ripe raspberry, blackberry and vanilla and soft tannins which are ideal with cheese.",£55.99 per bottle,75CL,Syrah,Viognier,Natural Cork,France,10.5,"Spice, Black Cherry, Black Plum, Blackberry, Cedar",per bottle,Red,ABV 14.00%,Rhône,Bold & Spicy,2019,Côte-Rôtie,55.99
"Fitou by Mademoiselle Jones 2020, France","Katie Jones is one of the UK's finest winemakers. She makes this smooth, succulent red from 100-year-old vines on a tiny vineyard in Fitou, and we buy what we can whenever it is available. This arrival is from the stellar 2018 vintage. It has plentiful notes of dark fruit, dried herbs and liquorice.",£17.99 per bottle,75CL,Carignan,"Syrah, Grenache",Natural Cork,France,10.9,"Spice, Black Fruit, Dried Herbs",per bottle,Red,ABV 14.50%,Languedoc-Roussillon,Bold & Spicy,2020,Fitou,17.99
Grattamacco Organic Bolgheri Rosso DOC 2020/21,"The Grattamacco estate was founded in Bolgheri in 1977. It was part of the 'Super Tuscan' movement that experimented with blending non-indigenous grapes with Sangiovese. Today, Super Tuscans are some of the most in-demand wines in the world. The team at this estate have been continuously improving the Rosso over more than 38 years – and their expertise really shows. This blend of Cabernet Sauvignon, Cabernet Franc, Merlot and Sangiovese is remarkably drinkable in its youth. It’s a dense, powerful wine with ripe tannins, aromas of dark fruits and chocolate and an excellent structure. Pair it with a hearty Tuscan stew.",£24.99 per bottle,75CL,Cabernet Sauvignon,"Sangiovese, Cabernet Franc, Merlot",Natural Cork,Italy,10.9,"Spice, Black Fruit, Herbaceous",per bottle,Red,ABV 14.50%,Tuscany,Savoury & Full Bodied,2020,Bolgheri,24.99
La Réserve de Léoville-Barton St-Julien 2018/19,"From the gravelly dunes of Léoville-Barton's vineyards, leading down to the bank of the Gironde, La Réserve is the second wine of this famous property. As an earlier drinking version of the grand vin, this is real value for money. With a classic 'left bank' nose of smoky blackberry fruit and pencil lead, the palate is rich and rounded with assertive tannins, ample fruit and well integrated oak. Serve with shoulder of lamb braised in wine. Drinking well at the moment, but will keep for another 5 or so years.",£42.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Cabernet Franc",Natural Cork,France,10.5,"Cedar, Blackberry, Blackcurrant",per bottle,Red,ABV 14.00%,Bordeaux,Savoury & Full Bodied,2019,Saint-Julien,42.99
La Rioja Alta ‘904’ Rioja Gran Reserva 2011/15,"Back in 1890, five Riojan and Basque families came together to form a collective winery. They grew further in the early 1900s, creating the landmark '904' Gran Reserva to celebrate the event. La Rioja Alta is now one of the most-respected names in Rioja. And they’re still making that wine today. It's crafted mostly from Tempranillo and aged for four years in barrel and even longer in the bottle. This patience, and the resulting high quality, makes it suitable for long ageing. It has complex aromas of blackberry jam, raspberries, cedar and cigar box, with liquorice and clove flavours. Thanks to its maturity, it’s perfect for roasted meats.",£74.99 per bottle,75CL,Tempranillo,Graciano,Natural Cork,Spain,10.9,"Black Fruit, Cigar Box, Red Fruit, Spice, Vanilla",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2011,Rioja,74.99
"Le Cellier des Papes Châteauneuf-du-Pape 2020, Half Bottle","Le Cellier de Papes used to be just 2 hectares of Grenache. But in 1963, Alain Grangeon saw the exceptional potential of the estate's soils and planted Syrah and Mourvèdre vines. As a result, this blend has gone from strength to strength since. It's now made by his son, Baptiste Grangeon, who is widely celebrated as one of the finest winemakers in Châteauneuf-du-Pape. Expect intense notes of blackberries, leather, red fruit, liquorice, chocolate and spices. Try it with steak and blue cheese.",£11.99 per bottle,37.5CL,Grenache,"Mourvèdre, Syrah",Natural Cork,France,5.4,"Blackberry, Chocolate, Leather, Liquorice, Red Fruit",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Châteauneuf-Du-Pape,11.99
Léon Perdigal Châteauneuf-du-Pape 2020 Magnum,"Léon Perdigal was the first cellarmaster at Ogier when it was founded in 1859. He was widely respected as a master in oak-ageing and was even nicknamed Le Pape des Clés, “The Pope of the Keys”. This is a fitting tribute to the man. It's made by Rhône expert Armelle Barbanson predominantly from Grenache grapes. Expect intense notes of red fruits, liquorice, pepper and thyme. Try it with red meat or mature cheeses.",£49.99 per bottle,1.5LTR,Grenache,"Cinsault, Mourvèdre, Syrah",Natural Cork,France,21.8,"Black Plum, Dried Herbs, Red Fruit",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Châteauneuf-Du-Pape,49.99
Les Grandes Serres 'La Pigna' Châteauneuf-du-Pape 2020,"In the early 1920s, Châteauneuf-du-Pape was awash with substandard wines. So, the region decided to introduce some controls – specifying grape varieties and growing guidelines – which would guarantee consistent quality. It worked so well it inspired the whole French appellation contrôlée system – proof that pushing the bounds of convention can give great rewards. That’s Les Grandes Serres’ ethos. They keep their yields even lower, and harvest even later than is standard in Châteauneuf, determined to make their wines better and better. This wine is a case in point. It’s intensely concentrated, with a really plush texture. Rich aromas jump out of the glass. Black cherry. Plum. Black pepper. And supple tannins from oak ageing. And its woody-herb flavours make it sublime with lamb chops.",£27.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.9,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Châteauneuf-Du-Pape,27.99
"Lopez de Haro Rosé 2020/21, Rioja","The land that Lopez de Haro calls home has been used to make wine for 2,000 years. It's no wonder, as their vineyards are perfectly positioned to get the best out of the hot Riojan sun. This Rioja Rosado is a blend of Garnacha and Viura with a silky, moreish flavour. It's packed full of hints of red fruit, banana, and flowers. We can't think of a better wine to serve with lamb.",£10.99 per bottle,75CL,Viura,Garnacha,Natural Cork,Spain,9.8,"Strawberry, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Rioja And Navarra,Ripe & Fruity,2021,Rioja,10.99
Lopez de Heredia 'Viña Tondonia' Rioja Reserva 2010/11,"This is a blend of estate-grown grapes aged for six years in oak. It has aromas of vanilla and dried fruit, flavours of rich red fruit, fine tannins and a long finish. Decant for an hour and serve at room temperature with garlic-rubbed lamb or cellar for a decade.",£35.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,9.8,"Vanilla, Black Fruit, Red Fruit, Spice",per bottle,Red,ABV 13.00%,Rioja And Navarra,Savoury & Full Bodied,2010,Rioja,35.99
"Luis Felipe Edwards 'Late Harvest' Viognier/Sauvignon Blanc 2018/19 Half Bottle, Colchagua Valley","Luis Felipe Edwards is one of Chile's most awarded producers. They make this great-value dessert wine from grapes picked at the very end of the ripening season. It's complex and sweet with notes of peach, citrus, honey and oak. Pair this with blue cheese of custard.",£6.99 per bottle,37.5CL,Viognier,Sauvignon Blanc,Natural Cork,Chile,4.7,"Stone Fruit, Citrus Fruit, Honey",per bottle,White,ABV 12.50%,Central Valley,Aromatic & Floral,2019,Colchagua Valley,6.99
Marqués de Riscal Rioja Reserva 2017/18 Half Bottle,"Marqués de Riscal made Rioja what it is today. Up until the 1850s the locals had made only light, young wines. Then, in 1858, Riscal introduced the ‘Bordeaux method’, barrel ageing. From that moment on, the practice became integral to Rioja. Today, Riscal Reserva is one of the most famous wines in Spain. Each grape is selected from vines that are at least 50 years old. Mature vines make the tastiest grapes. So the wine is incredibly rich and concentrated. It’s full of summer-berry flavours and notes of liquorice and vanilla spice. Perfect with Jamón.",£9.99 per bottle,37.5CL,Tempranillo,Graciano,Natural Cork,Spain,5.4,"Black Fruit, Red Fruit, Vanilla",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2019,Rioja,9.99
Mon Plaisir du Sud Rosé 2019,One of the most awarded producers in France made this exclusive pink just for Majestic customers. The result...A joyful burst of soft red-berry flavours and moreish crisp acidity the Mon Plaisir is  the perfect accompaniment to sun-dappled patios.,£7.99 per bottle,75CL,Grenache,"Syrah, Cinsault",Screwcap,France,9.4,"Strawberry, Peach, Raspberry",per bottle,Rosé,ABV 12.50%,Other France,Delicate & Dry,2020,Pays D'Oc,7.99
Muga Rioja Prado Enea Gran Reserva 2015,"Muga's legendary Prado Enea scored 99 points when James Suckling listed it as number #3 of his 'Top Wines in the World'. It also bagged 96 Parker Points and 97 from Tim Atkin MW. You'll struggle to find a more decorated Rioja, and you'll taste the brilliance of three years of ageing in a silky palate that's full of blackcurrant, forest-floor, tobacco and vanilla notes.",£61.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,10.9,"Vanilla, Black Fruit, Cocoa, Prune, Red Fruit",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2015,Rioja,61.99
Muga 'Selección Especial' Rioja Reserva 2018,"Muga is arguably the most traditional bodega in Rioja. The estate even has its own cooperage – a reflection of the care and precision that goes into their winemaking. ‘Special Selection’ is only made in the very best years. It's a powerful, complex wine. You’ll find intense aromas of ripe red and black berries, coffee, and subtle hints of mint and smoky oak. It’s silky smooth in texture with well-structured tannins and spice. The fresh acidity and smokiness will complement a rich game dish like bacon-wrapped roast partridge.",£29.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,10.9,"Vanilla, Black Fruit, Red Fruit, Spice",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2018,Rioja,29.99
Nos Terroirs Bios Vacqueyras Blanc 2019,"This is an organic white Rhône blend of Roussanne, Marsanne, Grenache Blanc, Viognier and Clairette. The winemaker picks each grape from a specifically selected site, intervenes as little as possible in the process and ages the wine on texture-building lees. The result is a rich, complex white with notes of tropical fruit and white flowers. Pair with roast chicken.",£17.99 per bottle,75CL,Roussanne,"Viognier, Clairette, Grenache Blanc, Marsanne",Natural Cork,France,10.1,"Stone Fruit, Citrus Fruit, Honeysuckle",per bottle,White,ABV 13.50%,Rhône,Ripe & Rounded,2019,Vacqueryas,17.99
Pasqua Bardolino Chiaretto DOC 2020/21,"With Pinot Grigio rosé in huge demand, quality can be patchy as some producers try to keep up. Bardolino Chiaretto offers a top quality alternative from a region already recognised for its fantastic reds. Made by customer favourite producer Pasqua on the shores of Lake Garda, this is the perfect rosé for summer. At just 12%, it's fresh and elegant, with youthful notes of cherry, raspberry and strawberry.",£8.99 per bottle,75CL,Corvina,"Rondinella, Molinara",Natural Cork,Italy,9,"Strawberry, Peach, Raspberry",per bottle,Rosé,ABV 12.00%,Veneto,Delicate & Dry,2021,Bardolino,8.99
"Peyrassol 'Le Clos' Rosé, Provence 2020","The Commanderie de Peyrassol estate was founded by the Knights Templar in the 12th century. Today, it's the home of some of Provence's most-popular rosé. This one is the estate's magnum opus. It's created only in the very best vintages with grapes hand-picked from their finest vineyard – and just 10,000 bottles are produced each vintage. It has complex aromas of red fruits, peach and sweet spices. Try it with grilled sea bream.",£33.99 per bottle,75CL,Tibouren,"Rolle, Grenache",Natural Cork,France,9.4,"Strawberry, Floral, Grapefruit, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 12.50%,Provence,Delicate & Dry,2020,Côtes De Provence,33.99
Pieropan ‘Calvarino’ Organic Soave Classico DOC 2020,"If you like Soave, that fresh northern Italian white wine, you're in for a treat with Pieropan. They’re practically synonymous. Pieropan have been producing great wines in Veneto since the 1890s and were the first to use the Soave name on their bottles. Calvarino, their first single-vineyard Soave, debuted in 1971, and its delicious, mineral character is part of what has cemented Pieropan to world-renowned status today. 30-to-60-year-old Garganega and Trebbiano vines produce a well-balanced, elegant wine with aromas of honey, almond, citrus and white flowers. With such a long finish, it can pair brilliantly with all kinds of dishes, including seafood, light pastas and roast chicken.",£29.99 per bottle,75CL,Garganega,Trebbiano,Natural Cork,Italy,9.4,"Almond, Citrus Fruit, Floral, Honey",per bottle,White,ABV 12.50%,Tuscany,Aromatic & Floral,2020,Soave,29.99
"Pierre Gaillard Domaine Madeloc 'Cuvée Serral' 2017, Collioure","One of the most prestigious family names in the Rhône Valley has taken to the Côte Rôtie-like soils close to the Spanish border. When you taste this, you'll be glad they made the journey. It's full-bodied, velvety and has ripe black-fruit flavours and a lingering finish. Try this with sausage and mash.",£16.99 per bottle,75CL,Grenache,"Syrah, Mourvèdre",Natural Cork,France,10.1,"Vanilla, Black Plum, Blackberry, Dried Herbs, Spice",per bottle,Red,ABV 13.50%,Languedoc-Roussillon,Bold & Spicy,2017,Collioure,16.99
Rioja Crianza Boyante 2016,"Crianza is Rioja at its fruit-forward best. The Boyante is aged for a year in American oak to smooth tannins and unleash the plentiful red fruit notes. Violets, bramble fruits and perfumed jasmine aromas entwine with hints of pepper and sweet spice.",£11.99 per bottle,75CL,Tempranillo,"Graciano, Mazuelo",Natural Cork,Spain,10.1,"Black Fruit, Red Fruit, Vanilla",per bottle,Red,ABV 13.50%,Rioja And Navarra,Savoury & Full Bodied,2016,Rioja,11.99
Rioja Reserva Marques de Riscal 2016/18 Magnum,"In 1858, Don Guillermo Hurtado de Amézaga, the Marqués de Riscal brought groundbreaking winemaking techniques from Bordeaux and transformed the face of Rioja. The Reserva is one of their iconic wines, widely regarded as one of the top examples of traditional Rioja. A classic Rioja Reserva. Full bodied and muscular, yet smoothly polished and embellished with complex aromas of vanilla and toasted oak, combined with summer fruit flavours. This wine goes well with ham, cheeses, and spicy casseroles. Will age for a further 5+ years.",£35.99 per bottle,150CL,Tempranillo,Graciano,Natural Cork,Spain,21,"Vanilla, Black Fruit, Red Fruit",per bottle,Red,ABV 14.00%,Rioja And Navarra,Savoury & Full Bodied,2018,Rioja,35.99
"Rioja Reserva Viña Ardanza 2015/16 Magnum, La Rioja Alta","One of the very best of Rioja's produced from fruit exclusively grown in the bodega's 360 hectare vineyard holdings in the Rioja Alta region, and named after one of the Region's founding families. Remaining under family ownership, this is of the most sought-after bodegas. Complex and perfumed primary and secondary aromas of earth, spice and red fruits with a long, elegantly structured medium weight body of spicy tannins and layers of flavour. Enjoy over the next decade as the richness and power will soften to spice and earth, augmenting game casserole or wild duck.",£61.99 per bottle,150CL,Tempranillo,Grenache,Natural Cork,Spain,21.8,"Black Fruit, Red Fruit, Spice, Vanilla",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2016,Rioja,61.99
Rosé d'Anjou 'Feu!' 2020/21 Les Caves de la Loire,"The Loire Valley is famed for its fresh rosé and Anjou produces some of the best. A blend of Grolleau, and a dash of Gamay, Feu! is a moreish pink with refreshing acidity and a touch of sweetness typical for the region. The result is a thirst-quenching rosé with bright notes of redcurrant, rosehip and strawberry.",£8.99 per bottle,75CL,Grolleau,Gamay,Screwcap,France,7.9,"Strawberry, Peach, Raspberry",per bottle,Rosé,ABV 10.50%,Loire,Ripe & Fruity,2021,Anjou,8.99
"Routes Catalanes Blanc 2019/20, Côtes Catalanes","Catalanes is nestled between the the Mediterranean sea, the Pyrénées and Corbieres mountains. This region is a melting pot of French and Spanish cultures, and this reflects in this zesty, aromatic white. It's a blend of Grenache Blanc, Muscat, Chardonnay that has flavours of citrus, orange and lemon. Excellent with fish.",£9.99 per bottle,75CL,Grenache Blanc,"Muscat, Chardonnay",Screwcap,France,9.4,"Red Apple, Floral, Honeysuckle, Lemon, Peach",per bottle,White,ABV 12.50%,Languedoc-Roussillon,Fresh & Elegant,2020,Cotes Catalans,9.99
"Routes Catalanes Rouge 2019/20, Côtes Catalanes","Catalanes is nestled between the the Mediterranean sea, the Pyrénées and Corbieres mountains. This region is a melting pot of French and Spanish cultures, and this reflects in this plump, juicy red. It's a blend of predominantly Syrah and Grenache that has flavours of blackberry and dark cherry and a smooth, easy-going palate. An excellent match for pizza or tomato-based pasta.",£9.99 per bottle,75CL,Grenache,Syrah,Screwcap,France,10.5,"Spice, Black Fruit, Dried Herbs",per bottle,Red,ABV 14.00%,Languedoc-Roussillon,Bold & Spicy,2020,Cotes Catalans,9.99
"Rutherglen Shelley's Block Marsanne, Viognier, Rousanne 2018","Rutherglen has long been known for its fortified whites. But if you scratch the surface, you'll find sublime dry whites too. This Marsanne, Viogner and Roussanne blend is reminiscent of top Châteauneuf-du-Pape Blanc. That's why it won a gold medal and a 95-point score at this year's International Wine Challenge. It's fermented in French oak and aged on character-building lees for seven months, resulting in a zesty palate of apricot, ginger and hazelnut.",£14.99 per bottle,75CL,Marsanne,"Viognier, Roussanne",Screwcap,Australia,10.1,"Tropical Fruit, Apricot, Butter, Honey, Melon, Peach",per bottle,White,ABV 13.50%,Victoria,Ripe & Rounded,2018,Rutherglen,14.99
